shipment_id,supplier,origin,destination,transport_mode,distance_km,shipping_cost,weather_condition,traffic_level,order_priority,expected_delivery_days,actual_delivery_days,delayed
SHP-003964,Supplier_W,Chicago,Orlando,Rail,2665,2459.73,Rain,Severe,Low,13,15,1
SHP-003965,Supplier_U,Dallas,Miami,Road,2863,1758.51,Fog,High,High,9,9,0
SHP-003966,Supplier_F,New York,Denver,Air,2898,5321.85,Clear,High,Medium,7,5,0
SHP-003967,Supplier_R,San Antonio,Nashville,Sea,2439,2935.37,Rain,High,Low,14,13,0
SHP-003968,Supplier_F,Phoenix,Atlanta,Rail,3506,6307.61,Clear,Severe,Critical,4,2,0
SHP-003969,Supplier_P,San Diego,Atlanta,Road,831,1223.49,Clear,High,Low,13,17,1
SHP-003970,Supplier_J,San Jose,Seattle,Sea,2972,6566.66,Rain,Moderate,Medium,11,9,0
SHP-003971,Supplier_E,San Antonio,Orlando,Rail,3220,2868.8,Clear,Low,Medium,6,5,0
SHP-003972,Supplier_F,San Jose,Las Vegas,Road,4880,52.42,Clear,Low,Medium,2,2,0
SHP-003973,Supplier_K,Philadelphia,Orlando,Air,4277,1313.01,Clear,Moderate,Low,14,12,0
SHP-003974,Supplier_O,Phoenix,Las Vegas,Rail,2704,9339.47,Rain,Severe,Medium,3,7,1
SHP-003975,Supplier_T,Philadelphia,Nashville,Rail,2482,8680.18,Snow,Moderate,Critical,11,14,1
SHP-003976,Supplier_B,New York,Las Vegas,Road,631,2374.41,Clear,High,Low,7,5,0
SHP-003977,Supplier_L,New York,Atlanta,Rail,4416,7794.8,Rain,Moderate,Low,11,14,1
SHP-003978,Supplier_A,San Jose,Las Vegas,Air,734,6105.29,Clear,Moderate,High,12,12,0
SHP-003979,Supplier_P,New York,Miami,Sea,1869,9710.5,Rain,Moderate,Medium,4,7,1
SHP-003980,Supplier_E,Chicago,Orlando,Air,3904,3767.38,Clear,Moderate,Critical,14,13,0
SHP-003981,Supplier_G,Philadelphia,Portland,Rail,2470,6830.53,Rain,Low,High,12,10,0
SHP-003982,Supplier_M,Philadelphia,Las Vegas,Rail,102,682.18,Fog,High,Critical,10,10,0
SHP-003983,Supplier_R,San Jose,Las Vegas,Air,305,3992.66,Fog,High,Low,7,13,1
SHP-003984,Supplier_Q,New York,Portland,Sea,4235,9639.99,Clear,High,Low,9,7,0
SHP-003985,Supplier_U,Philadelphia,Detroit,Sea,2721,5412.86,Storm,Low,Critical,14,15,1
SHP-003986,Supplier_P,San Antonio,Boston,Road,4839,2914.4,Clear,High,Low,13,17,1
SHP-003987,Supplier_N,Los Angeles,Seattle,Road,2990,1246.7,Fog,Low,Low,5,10,1
SHP-003988,Supplier_V,San Antonio,Orlando,Air,3293,7050.11,Clear,Low,Critical,14,14,0
SHP-003989,Supplier_P,Philadelphia,Boston,Road,2766,6466.32,Clear,High,Critical,1,4,1
SHP-003990,Supplier_N,Philadelphia,Seattle,Sea,3406,3770.69,Clear,Low,Low,5,3,0
SHP-003991,Supplier_W,San Antonio,Detroit,Road,997,9511.87,Clear,Low,Medium,6,4,0
SHP-003992,Supplier_O,Philadelphia,Seattle,Rail,1185,270.92,Snow,Low,Low,14,21,1
SHP-003993,Supplier_P,New York,Detroit,Sea,1379,3072.05,Fog,High,Critical,11,11,0
SHP-003994,Supplier_F,Houston,Seattle,Sea,770,9214.64,Rain,Low,Medium,2,1,0
SHP-003995,Supplier_C,Houston,Portland,Road,1605,3243.31,Snow,Moderate,Critical,8,15,1
SHP-003996,Supplier_S,Houston,Detroit,Road,3675,2559.92,Snow,Moderate,Low,13,13,0
SHP-003997,Supplier_A,Phoenix,Atlanta,Air,4914,5365.49,Clear,High,High,2,4,1
SHP-003998,Supplier_Z,San Jose,Seattle,Air,2055,8246.83,Clear,High,Low,14,20,1
SHP-003999,Supplier_Y,Los Angeles,Portland,Sea,349,1076.31,Clear,Moderate,Low,9,7,0
SHP-004000,Supplier_H,Los Angeles,Nashville,Rail,1992,9433.06,Clear,Low,High,14,12,0
SHP-004001,Supplier_J,Phoenix,Detroit,Sea,3539,7960.98,Clear,Low,Medium,13,11,0
SHP-004002,Supplier_B,Los Angeles,Atlanta,Air,1953,1853.44,Clear,Moderate,Medium,2,2,0
SHP-004003,Supplier_I,Philadelphia,Detroit,Air,2954,7134.48,Clear,High,Medium,3,10,1
SHP-004004,Supplier_H,Chicago,Las Vegas,Rail,1603,3880.34,Clear,Low,Critical,8,7,0
SHP-004005,Supplier_R,New York,Las Vegas,Rail,3485,4052.83,Fog,Low,Critical,11,10,0
SHP-004006,Supplier_J,Dallas,Atlanta,Rail,3671,7843.74,Clear,High,Medium,6,11,1
SHP-004007,Supplier_F,Philadelphia,Detroit,Air,3892,9629.71,Rain,Moderate,High,1,1,0
SHP-004008,Supplier_Y,New York,Portland,Air,3526,1310.23,Rain,High,High,4,6,1
SHP-004009,Supplier_O,San Diego,Orlando,Air,143,4235.27,Rain,High,Critical,5,3,0
SHP-004010,Supplier_S,San Antonio,Seattle,Rail,3712,4835.37,Clear,High,Medium,14,14,0
SHP-004011,Supplier_X,San Jose,Portland,Sea,2718,3794.3,Clear,Moderate,Low,11,14,1
SHP-004012,Supplier_Y,Dallas,Nashville,Air,4778,3663.73,Clear,Moderate,Critical,3,2,0
SHP-004013,Supplier_Y,San Antonio,Seattle,Air,3263,570.07,Clear,Severe,Medium,1,1,0
SHP-004014,Supplier_P,Phoenix,Orlando,Sea,1388,6871.11,Clear,Moderate,High,3,2,0
SHP-004015,Supplier_R,New York,Denver,Road,3042,4390.33,Rain,Low,Critical,13,11,0
SHP-004016,Supplier_Q,San Diego,Las Vegas,Air,319,1988.2,Rain,Low,Critical,9,8,0
SHP-004017,Supplier_D,San Jose,Seattle,Air,2025,8169.53,Rain,Moderate,Medium,2,7,1
SHP-004018,Supplier_S,New York,Nashville,Air,3072,8035.48,Clear,Severe,Low,1,1,0
SHP-004019,Supplier_D,Philadelphia,Orlando,Rail,3613,4889.6,Clear,Low,Medium,7,5,0
SHP-004020,Supplier_I,San Antonio,Denver,Air,2548,3019.58,Storm,Low,Low,13,14,1
SHP-004021,Supplier_Y,San Jose,Orlando,Road,3571,6399.02,Clear,High,Critical,7,7,0
SHP-004022,Supplier_R,San Antonio,Boston,Air,2874,2917.11,Snow,Severe,High,5,3,0
SHP-004023,Supplier_L,Philadelphia,Boston,Road,1090,2398.28,Snow,Low,High,2,2,0
SHP-004024,Supplier_R,San Jose,Detroit,Air,3046,7318.62,Clear,Low,Low,14,14,0
SHP-004025,Supplier_Y,Los Angeles,Detroit,Road,1912,451.24,Clear,Moderate,Medium,1,1,0
SHP-004026,Supplier_B,San Diego,Atlanta,Air,903,992.95,Clear,Low,High,13,11,0
SHP-004027,Supplier_Y,Los Angeles,Atlanta,Rail,589,117.54,Clear,High,High,5,9,1
SHP-004028,Supplier_X,Houston,Nashville,Rail,3656,1571.78,Clear,Low,Low,10,8,0
SHP-004029,Supplier_O,Philadelphia,Nashville,Sea,1593,736.45,Clear,Low,Medium,4,10,1
SHP-004030,Supplier_R,San Diego,Las Vegas,Sea,3745,9958.23,Clear,Low,Medium,9,7,0
SHP-004031,Supplier_G,Dallas,Denver,Rail,2991,2923.66,Rain,Low,Medium,5,3,0
SHP-004032,Supplier_N,Philadelphia,Orlando,Rail,1805,1535.22,Storm,Low,Critical,11,11,0
SHP-004033,Supplier_D,Chicago,Portland,Sea,3616,2447.91,Clear,Low,Medium,10,14,1
SHP-004034,Supplier_X,San Jose,Seattle,Air,3440,9364.45,Fog,High,Critical,12,13,1
SHP-004035,Supplier_U,Phoenix,Denver,Road,153,5225.59,Fog,Low,Medium,12,10,0
SHP-004036,Supplier_Y,Philadelphia,Portland,Sea,2675,3679.94,Fog,Severe,Low,2,9,1
SHP-004037,Supplier_H,San Antonio,Miami,Road,3691,8740.25,Storm,Low,Medium,4,11,1
SHP-004038,Supplier_J,Houston,Denver,Road,715,3980.15,Clear,Moderate,Low,13,11,0
SHP-004039,Supplier_B,San Diego,Atlanta,Air,1054,3383.34,Clear,Low,Critical,12,10,0
SHP-004040,Supplier_O,Los Angeles,Nashville,Rail,2533,2112.46,Rain,Low,Medium,9,10,1
SHP-004041,Supplier_I,Dallas,Boston,Rail,1729,3809.08,Rain,Moderate,High,8,7,0
SHP-004042,Supplier_L,Houston,Las Vegas,Rail,2881,3201.01,Storm,Moderate,Low,3,4,1
SHP-004043,Supplier_C,Phoenix,Portland,Road,749,6789.17,Fog,High,High,8,8,0
SHP-004044,Supplier_O,Phoenix,Atlanta,Rail,2447,2931.35,Rain,High,Critical,13,19,1
SHP-004045,Supplier_D,New York,Denver,Sea,4590,5793.14,Clear,Moderate,Low,2,1,0
SHP-004046,Supplier_Y,Phoenix,Miami,Air,3378,705.63,Clear,Moderate,Medium,3,3,0
SHP-004047,Supplier_Z,San Jose,Nashville,Rail,2740,1953.33,Clear,High,Critical,14,12,0
SHP-004048,Supplier_H,San Antonio,Miami,Sea,3901,4103.68,Rain,Moderate,Critical,5,3,0
SHP-004049,Supplier_G,Houston,Denver,Rail,2661,9372.65,Rain,Severe,Critical,11,9,0
SHP-004050,Supplier_Z,San Jose,Atlanta,Rail,3349,3803.66,Storm,High,Critical,12,18,1
SHP-004051,Supplier_X,Los Angeles,Denver,Sea,470,6657.54,Rain,Low,High,14,13,0
SHP-004052,Supplier_S,San Jose,Las Vegas,Sea,957,2588.12,Fog,Low,Medium,10,8,0
SHP-004053,Supplier_W,Los Angeles,Las Vegas,Road,4986,1313.98,Rain,Moderate,Critical,10,8,0
SHP-004054,Supplier_L,San Jose,Nashville,Air,4853,632.44,Storm,High,Medium,8,14,1
SHP-004055,Supplier_W,Philadelphia,Nashville,Air,483,3088.86,Clear,Moderate,High,1,1,0
SHP-004056,Supplier_T,Phoenix,Detroit,Rail,3977,1618.73,Storm,High,High,4,8,1
SHP-004057,Supplier_U,Los Angeles,Denver,Rail,2652,1781.4,Rain,Low,Medium,1,6,1
SHP-004058,Supplier_N,San Jose,Nashville,Rail,4434,7619.56,Clear,Low,Critical,1,1,0
SHP-004059,Supplier_F,Dallas,Las Vegas,Air,4390,207.59,Clear,Low,High,12,11,0
SHP-004060,Supplier_T,San Diego,Seattle,Sea,2825,5600.21,Fog,Moderate,High,5,3,0
SHP-004061,Supplier_E,San Antonio,Boston,Air,4134,3825.64,Clear,Moderate,Low,6,5,0
SHP-004062,Supplier_Z,Houston,Atlanta,Road,3393,5090.17,Clear,Low,Critical,1,1,0
SHP-004063,Supplier_G,Philadelphia,Detroit,Air,4351,5650.16,Clear,Moderate,Low,11,9,0
SHP-004064,Supplier_G,Los Angeles,Detroit,Rail,4088,3168.01,Rain,Low,Critical,6,6,0
SHP-004065,Supplier_Z,Phoenix,Orlando,Road,1022,2986.33,Storm,Low,High,5,5,0
SHP-004066,Supplier_B,Dallas,Orlando,Air,3015,7347.35,Clear,High,Low,4,11,1
SHP-004067,Supplier_S,Phoenix,Orlando,Sea,3050,8719.21,Clear,Low,Critical,10,9,0
SHP-004068,Supplier_L,San Antonio,Atlanta,Sea,3146,1966.19,Fog,Moderate,Critical,5,4,0
SHP-004069,Supplier_R,Dallas,Miami,Sea,1074,1021.31,Snow,High,High,8,7,0
SHP-004070,Supplier_I,Philadelphia,Atlanta,Rail,1330,8983.07,Storm,High,Critical,9,9,0
SHP-004071,Supplier_T,Houston,Detroit,Sea,2535,3531.46,Clear,Low,Low,11,11,0
SHP-004072,Supplier_R,San Antonio,Portland,Air,1914,5535.61,Clear,Moderate,Medium,14,12,0
SHP-004073,Supplier_F,San Antonio,Nashville,Sea,3034,3627.45,Clear,High,Low,12,15,1
SHP-004074,Supplier_K,Phoenix,Portland,Road,1463,1301.73,Snow,High,Low,2,7,1
SHP-004075,Supplier_W,San Jose,Nashville,Road,4040,5913.85,Clear,High,Low,6,11,1
SHP-004076,Supplier_J,Dallas,Boston,Sea,303,5275.15,Clear,Low,Medium,3,1,0
SHP-004077,Supplier_J,San Diego,Portland,Sea,260,2069.79,Clear,Low,Low,2,2,0
SHP-004078,Supplier_S,Dallas,Denver,Road,4587,4546.1,Clear,Moderate,Medium,12,10,0
SHP-004079,Supplier_I,Chicago,Denver,Rail,868,7979.63,Storm,High,Medium,14,19,1
SHP-004080,Supplier_Q,New York,Orlando,Air,3848,5924.74,Clear,Low,Low,13,12,0
SHP-004081,Supplier_V,Dallas,Las Vegas,Rail,2681,1014.33,Rain,Low,High,1,1,0
SHP-004082,Supplier_D,Chicago,Atlanta,Air,1193,5502.81,Fog,High,High,4,4,0
SHP-004083,Supplier_E,San Jose,Denver,Rail,4600,7042.25,Clear,Low,Medium,8,7,0
SHP-004084,Supplier_Y,San Diego,Miami,Air,707,7937.4,Rain,Low,Low,3,1,0
SHP-004085,Supplier_Z,Houston,Orlando,Sea,1640,6309.72,Fog,Low,High,5,3,0
SHP-004086,Supplier_N,San Diego,Orlando,Sea,2975,1568.95,Fog,Low,High,14,18,1
SHP-004087,Supplier_B,Phoenix,Detroit,Air,3291,7116.22,Clear,Moderate,Low,10,10,0
SHP-004088,Supplier_I,Dallas,Portland,Air,1937,6789.55,Clear,Low,Medium,5,3,0
SHP-004089,Supplier_U,San Jose,Nashville,Sea,789,293.05,Clear,Low,Medium,5,12,1
SHP-004090,Supplier_E,San Antonio,Detroit,Air,3859,4146.89,Snow,Low,Medium,11,11,0
SHP-004091,Supplier_W,San Jose,Portland,Rail,3049,3362.85,Snow,Low,High,9,13,1
SHP-004092,Supplier_E,New York,Denver,Air,2203,6710.65,Rain,Moderate,Medium,8,8,0
SHP-004093,Supplier_H,Dallas,Las Vegas,Sea,465,2200.55,Clear,Low,Medium,8,7,0
SHP-004094,Supplier_E,Houston,Orlando,Rail,3675,5929.18,Clear,Moderate,Medium,13,12,0
SHP-004095,Supplier_W,Philadelphia,Boston,Sea,4650,9136.4,Rain,Low,Medium,13,19,1
SHP-004096,Supplier_K,San Diego,Atlanta,Road,4299,7988.13,Clear,Low,Low,1,1,0
SHP-004097,Supplier_H,Chicago,Seattle,Sea,4272,9218.5,Snow,Low,Medium,1,2,1
SHP-004098,Supplier_Y,Houston,Boston,Rail,4425,9786.13,Clear,Low,Medium,2,2,0
SHP-004099,Supplier_V,Chicago,Portland,Rail,2478,156.17,Clear,Moderate,High,14,12,0
SHP-004100,Supplier_M,Phoenix,Detroit,Road,1305,6246.28,Clear,Moderate,Low,8,6,0
SHP-004101,Supplier_P,San Antonio,Miami,Rail,3939,4157.75,Clear,High,Low,10,12,1
SHP-004102,Supplier_E,San Antonio,Orlando,Air,2835,8605.55,Clear,Low,Medium,1,1,0
SHP-004103,Supplier_S,Philadelphia,Las Vegas,Sea,3447,2555.56,Clear,Low,High,4,4,0
SHP-004104,Supplier_U,Los Angeles,Las Vegas,Sea,1775,9811.24,Clear,Low,High,9,8,0
SHP-004105,Supplier_I,Houston,Orlando,Rail,398,6156.39,Clear,High,High,2,1,0
SHP-004106,Supplier_U,San Antonio,Las Vegas,Air,1056,7945.7,Clear,Low,Low,3,1,0
SHP-004107,Supplier_N,Phoenix,Nashville,Road,1214,901.72,Snow,Moderate,Low,11,18,1
SHP-004108,Supplier_M,Phoenix,Boston,Road,2605,1875.41,Clear,Low,Medium,6,8,1
SHP-004109,Supplier_O,Chicago,Detroit,Road,1574,7596.12,Rain,Low,High,13,13,0
SHP-004110,Supplier_C,Phoenix,Nashville,Air,4560,268.77,Snow,Severe,High,11,9,0
SHP-004111,Supplier_U,San Jose,Detroit,Sea,4546,8177.94,Rain,Moderate,High,10,9,0
SHP-004112,Supplier_Z,Houston,Denver,Road,3826,188.79,Fog,High,Low,3,7,1
SHP-004113,Supplier_Y,San Antonio,Denver,Air,3571,6588.33,Clear,Moderate,Medium,4,2,0
SHP-004114,Supplier_C,Houston,Miami,Sea,2928,3682.68,Snow,Moderate,Critical,9,8,0
SHP-004115,Supplier_M,Los Angeles,Seattle,Rail,2950,6134.37,Fog,Low,High,9,8,0
SHP-004116,Supplier_Q,Chicago,Nashville,Road,2606,6975.51,Storm,Moderate,Medium,10,12,1
SHP-004117,Supplier_X,Houston,Las Vegas,Air,3870,3457.63,Clear,Low,Medium,5,3,0
SHP-004118,Supplier_I,New York,Boston,Air,3064,1124.23,Clear,Moderate,Medium,7,9,1
SHP-004119,Supplier_W,Houston,Orlando,Rail,4694,742.98,Clear,Moderate,Medium,9,9,0
SHP-004120,Supplier_L,Phoenix,Orlando,Road,1049,5909.91,Rain,High,Medium,8,12,1
SHP-004121,Supplier_O,San Diego,Detroit,Road,4703,5230.52,Snow,Moderate,High,11,15,1
SHP-004122,Supplier_P,San Diego,Atlanta,Air,2950,7434.9,Clear,Moderate,Medium,7,6,0
SHP-004123,Supplier_K,Dallas,Detroit,Sea,265,5121.87,Rain,Low,Critical,12,10,0
SHP-004124,Supplier_S,San Antonio,Boston,Rail,3586,4253.34,Rain,Low,Medium,8,11,1
SHP-004125,Supplier_A,San Antonio,Denver,Sea,2609,4010.97,Clear,Low,Critical,5,4,0
SHP-004126,Supplier_Y,New York,Atlanta,Road,1019,313.15,Storm,High,Medium,5,6,1
SHP-004127,Supplier_X,Houston,Boston,Air,213,3388.79,Snow,Severe,Low,5,5,0
SHP-004128,Supplier_C,Chicago,Boston,Rail,3604,9761.4,Clear,Low,Low,1,5,1
SHP-004129,Supplier_X,Phoenix,Portland,Rail,1091,8741.88,Rain,Low,High,6,5,0
SHP-004130,Supplier_O,Chicago,Portland,Air,3939,3327.31,Clear,Moderate,Medium,5,9,1
SHP-004131,Supplier_U,New York,Seattle,Sea,1358,5898.56,Rain,High,Low,8,7,0
SHP-004132,Supplier_V,Phoenix,Denver,Rail,3526,8480.6,Fog,Moderate,Medium,8,7,0
SHP-004133,Supplier_W,Phoenix,Boston,Rail,614,4440.68,Storm,Low,High,2,1,0
SHP-004134,Supplier_L,Dallas,Boston,Sea,4904,228.68,Clear,Severe,High,11,11,0
SHP-004135,Supplier_C,Chicago,Orlando,Sea,3296,791.38,Clear,High,Low,6,6,0
SHP-004136,Supplier_Z,New York,Atlanta,Air,4534,5128.41,Clear,Low,Medium,12,12,0
SHP-004137,Supplier_R,San Diego,Seattle,Air,2684,9695.92,Rain,Severe,Low,11,9,0
SHP-004138,Supplier_M,New York,Boston,Sea,167,6947.43,Clear,Moderate,Critical,10,8,0
SHP-004139,Supplier_G,New York,Denver,Air,1696,755.62,Rain,Low,High,10,8,0
SHP-004140,Supplier_N,Los Angeles,Atlanta,Rail,4578,1934.14,Clear,Moderate,Critical,6,6,0
SHP-004141,Supplier_G,Philadelphia,Seattle,Sea,118,7724.67,Clear,High,High,3,2,0
SHP-004142,Supplier_P,San Jose,Las Vegas,Air,2830,8422.33,Clear,Moderate,Medium,1,7,1
SHP-004143,Supplier_I,Phoenix,Las Vegas,Sea,3621,6196.06,Fog,Low,Low,7,7,0
SHP-004144,Supplier_K,Los Angeles,Denver,Road,672,6462.01,Snow,Severe,Low,10,12,1
SHP-004145,Supplier_J,San Antonio,Miami,Rail,2358,331.96,Clear,Low,Medium,5,3,0
SHP-004146,Supplier_K,Philadelphia,Orlando,Sea,3002,8293.88,Clear,High,Medium,12,10,0
SHP-004147,Supplier_R,Los Angeles,Miami,Road,750,7893.34,Rain,Moderate,Critical,12,12,0
SHP-004148,Supplier_S,San Antonio,Las Vegas,Rail,2687,2627.4,Clear,Low,Critical,10,9,0
SHP-004149,Supplier_E,Chicago,Las Vegas,Rail,3362,7101.33,Rain,Low,Medium,5,10,1
SHP-004150,Supplier_S,Houston,Seattle,Sea,1438,2187.8,Storm,High,Low,11,13,1
SHP-004151,Supplier_P,Los Angeles,Miami,Rail,3734,451.29,Rain,Moderate,Critical,8,7,0
SHP-004152,Supplier_Z,San Jose,Portland,Sea,2927,2051.31,Rain,Moderate,Critical,12,11,0
SHP-004153,Supplier_K,Dallas,Miami,Sea,2317,1827.36,Rain,Moderate,High,5,4,0
SHP-004154,Supplier_V,Los Angeles,Detroit,Air,3639,3410.59,Fog,High,High,5,5,0
SHP-004155,Supplier_Y,Dallas,Seattle,Sea,1137,4213.57,Fog,Moderate,High,1,1,0
SHP-004156,Supplier_B,San Jose,Boston,Road,4483,5109.96,Rain,Low,Medium,2,5,1
SHP-004157,Supplier_B,Dallas,Orlando,Rail,4078,4793.7,Clear,Low,Low,5,4,0
SHP-004158,Supplier_D,Phoenix,Nashville,Air,3061,2743.21,Clear,High,Low,7,5,0
SHP-004159,Supplier_U,San Diego,Portland,Road,3326,340.25,Clear,Moderate,Critical,3,1,0
SHP-004160,Supplier_Z,Los Angeles,Las Vegas,Sea,1198,6070.76,Rain,Low,Medium,12,12,0
SHP-004161,Supplier_O,Houston,Denver,Rail,2424,3987.66,Rain,Severe,High,1,3,1
SHP-004162,Supplier_A,San Jose,Portland,Air,1039,3021.79,Clear,High,Low,11,11,0
SHP-004163,Supplier_D,Los Angeles,Boston,Rail,3816,8676.06,Clear,Low,Medium,12,10,0
SHP-004164,Supplier_F,Philadelphia,Atlanta,Rail,3514,7480.1,Clear,Severe,Critical,2,8,1
SHP-004165,Supplier_O,Philadelphia,Atlanta,Rail,1548,8584.77,Storm,Moderate,High,3,3,0
SHP-004166,Supplier_O,San Jose,Portland,Air,670,4975.08,Rain,Low,Low,12,14,1
SHP-004167,Supplier_A,San Antonio,Nashville,Rail,3004,1352.77,Rain,Low,Medium,9,9,0
SHP-004168,Supplier_N,Houston,Portland,Rail,2605,6977.4,Clear,Moderate,Medium,8,7,0
SHP-004169,Supplier_G,San Antonio,Boston,Air,1017,2100.43,Rain,High,Critical,4,4,0
SHP-004170,Supplier_W,Houston,Atlanta,Rail,1974,4440.24,Clear,Low,Critical,8,7,0
SHP-004171,Supplier_E,Chicago,Denver,Rail,1778,696.76,Rain,Low,Low,13,11,0
SHP-004172,Supplier_U,Los Angeles,Boston,Sea,715,8261.82,Clear,Low,Medium,9,15,1
SHP-004173,Supplier_J,Chicago,Atlanta,Rail,4601,1303.11,Clear,Moderate,Low,3,4,1
SHP-004174,Supplier_F,Houston,Detroit,Sea,1849,9035.82,Clear,Low,Critical,6,5,0
SHP-004175,Supplier_I,Phoenix,Atlanta,Air,3925,8649.09,Clear,Low,High,8,6,0
SHP-004176,Supplier_C,San Diego,Seattle,Road,4288,4672.6,Fog,Moderate,Medium,10,11,1
SHP-004177,Supplier_U,San Antonio,Atlanta,Air,2577,7456.46,Clear,High,Critical,7,5,0
SHP-004178,Supplier_L,Phoenix,Detroit,Rail,4849,6213.48,Clear,Moderate,Medium,9,15,1
SHP-004179,Supplier_I,San Jose,Denver,Sea,3605,8040.6,Rain,Low,Critical,7,6,0
SHP-004180,Supplier_C,New York,Las Vegas,Air,3575,4346.46,Storm,Moderate,High,1,7,1
SHP-004181,Supplier_L,San Diego,Detroit,Sea,4629,7868.79,Clear,Low,Critical,9,8,0
SHP-004182,Supplier_V,Dallas,Boston,Sea,1235,4651.45,Snow,Severe,High,12,14,1
SHP-004183,Supplier_U,Philadelphia,Portland,Sea,4100,9412.61,Storm,High,Medium,5,7,1
SHP-004184,Supplier_F,Los Angeles,Las Vegas,Road,474,4889.4,Clear,Low,Critical,6,6,0
SHP-004185,Supplier_B,Philadelphia,Atlanta,Road,306,4653.06,Clear,Low,High,2,2,0
SHP-004186,Supplier_M,Dallas,Detroit,Sea,4975,7861.47,Clear,Moderate,Critical,2,1,0
SHP-004187,Supplier_U,San Antonio,Miami,Air,1419,8224.7,Storm,Moderate,Low,13,13,0
SHP-004188,Supplier_J,San Diego,Nashville,Rail,1241,5567.17,Clear,Moderate,Medium,4,2,0
SHP-004189,Supplier_X,Houston,Atlanta,Road,4727,1838.99,Clear,High,Low,4,10,1
SHP-004190,Supplier_W,Phoenix,Las Vegas,Air,2790,4704.19,Rain,High,Critical,5,7,1
SHP-004191,Supplier_Y,Chicago,Detroit,Road,3355,9682.32,Rain,Moderate,Low,7,7,0
SHP-004192,Supplier_H,Philadelphia,Seattle,Rail,189,7542.21,Clear,High,Critical,13,11,0
SHP-004193,Supplier_N,San Diego,Las Vegas,Air,4208,8121.07,Rain,High,Medium,11,11,0
SHP-004194,Supplier_U,Philadelphia,Miami,Road,3120,376.61,Clear,High,Low,12,12,0
SHP-004195,Supplier_C,Phoenix,Miami,Rail,1957,4705.2,Clear,Severe,Low,1,1,0
SHP-004196,Supplier_W,New York,Seattle,Sea,904,6483.88,Rain,Low,Medium,10,8,0
SHP-004197,Supplier_D,San Jose,Denver,Air,1044,8308.83,Fog,Low,High,4,4,0
SHP-004198,Supplier_A,New York,Orlando,Sea,2889,540.27,Clear,High,High,13,13,0
SHP-004199,Supplier_G,New York,Nashville,Air,3975,8531.77,Storm,High,Medium,9,10,1
SHP-004200,Supplier_P,Houston,Seattle,Sea,1710,5506.59,Rain,Severe,High,8,12,1
SHP-004201,Supplier_C,Phoenix,Seattle,Road,3023,2013.27,Clear,Low,Low,3,4,1
SHP-004202,Supplier_E,Dallas,Boston,Rail,3982,3206.69,Snow,Moderate,Medium,6,6,0
SHP-004203,Supplier_S,San Antonio,Portland,Rail,3321,2855.2,Clear,Low,Medium,11,9,0
SHP-004204,Supplier_H,Phoenix,Denver,Air,4491,5332.05,Fog,Moderate,Low,9,8,0
SHP-004205,Supplier_Q,Philadelphia,Portland,Road,4835,564.27,Storm,Low,Low,8,11,1
SHP-004206,Supplier_V,Los Angeles,Denver,Sea,2487,1627.43,Clear,Low,High,7,7,0
SHP-004207,Supplier_O,Dallas,Portland,Rail,4823,8136.3,Clear,Low,Medium,7,5,0
SHP-004208,Supplier_A,Houston,Boston,Road,1041,1369.41,Clear,Moderate,High,1,1,0
SHP-004209,Supplier_A,San Diego,Denver,Air,2666,2372.29,Clear,Low,High,5,3,0
SHP-004210,Supplier_W,San Antonio,Seattle,Sea,1075,4561.04,Clear,Low,Low,7,7,0
SHP-004211,Supplier_K,New York,Atlanta,Sea,1054,5195.35,Clear,Low,High,14,14,0
SHP-004212,Supplier_D,San Antonio,Las Vegas,Air,1362,7647.92,Rain,Low,Low,13,15,1
SHP-004213,Supplier_N,Phoenix,Seattle,Road,1043,4500.96,Clear,Severe,High,2,8,1
SHP-004214,Supplier_W,Phoenix,Miami,Air,2302,7909.15,Storm,Low,Medium,6,4,0
SHP-004215,Supplier_E,Los Angeles,Nashville,Sea,3427,6202.55,Storm,Low,Medium,14,14,0
SHP-004216,Supplier_P,Houston,Atlanta,Rail,4374,1175.34,Clear,High,Low,2,2,0
SHP-004217,Supplier_C,Phoenix,Portland,Road,2359,1605.5,Storm,Moderate,Low,3,8,1
SHP-004218,Supplier_H,Houston,Las Vegas,Road,1928,4398.49,Clear,High,High,1,1,0
SHP-004219,Supplier_M,Chicago,Orlando,Sea,1357,3999.05,Clear,Moderate,Medium,3,1,0
SHP-004220,Supplier_C,San Diego,Seattle,Road,564,7448.27,Rain,Severe,Low,7,12,1
SHP-004221,Supplier_X,Philadelphia,Denver,Road,3394,5828.33,Clear,Low,Critical,5,5,0
SHP-004222,Supplier_Z,San Antonio,Miami,Air,1330,3911.92,Rain,Severe,Critical,4,3,0
SHP-004223,Supplier_D,New York,Nashville,Air,2754,1749.06,Storm,High,Critical,13,14,1
SHP-004224,Supplier_D,Phoenix,Boston,Road,984,2307.03,Fog,Moderate,Medium,12,11,0
SHP-004225,Supplier_K,Los Angeles,Orlando,Road,3905,5776.24,Rain,Moderate,High,8,8,0
SHP-004226,Supplier_L,San Diego,Nashville,Rail,3956,4263.22,Snow,Moderate,Critical,8,7,0
SHP-004227,Supplier_J,San Diego,Orlando,Rail,3235,5173.53,Clear,Low,Medium,1,1,0
SHP-004228,Supplier_E,San Antonio,Seattle,Air,1024,1748.24,Clear,Low,High,9,8,0
